gender,age,name,flirtInterests_chat,flirtInterests_friends,flirtInterests_date,country,city,location,lang_fr,lang_en,lang_de,lang_it,lang_es,lang_pt,lastOnlineDate,lastOnlineTime,userId
F,20,Agathe,TRUE,TRUE,FALSE,FR,Thann,Cernay,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-04T22:10:26Z,1428185426,55020b2aca6da18b938b46c0
F,19,Sylvia,FALSE,TRUE,FALSE,FR,Tignieu-Jameyzieu,Pont-de-Chéruy,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-08T15:26:02Z,1428506762,550ddfd5066ea1a8638b4b3a
F,21,honey,TRUE,TRUE,TRUE,DE,Ludwigshafen am Rhein,Ludwigshafen am Rhein,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:59:06Z,1428332346,54b33f19086ea1459d8b4866
F,25,mikij,TRUE,TRUE,TRUE,CH,Zürich,Zürich,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-08T12:51:16Z,1428497476,53557051170ba0b95d8b480d
F,22,Meli,TRUE,FALSE,FALSE,CH,Olten,Starrkirch-Wil,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-08T14:42:16Z,1428504136,54de0a5ac56da1f21c8b4da3
F,19,Melly_,TRUE,TRUE,FALSE,CH,Bern,Reudlen,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T15:19:26Z,1428333566,55071639066ea1eb268b47cc
F,19,chriggi,TRUE,TRUE,TRUE,CH,,Naters,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-22T19:18:41Z,1429730321,52c5e503180ba0ae4ce9dc1a
F,22,Jenny McMuffin,TRUE,TRUE,FALSE,DE,Bürstadt,Bürstadt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:30:26Z,1428330626,5517af740a6ea12f998b48e4
F,21,`Cassy.,TRUE,TRUE,TRUE,FR,Mâcon,Mâcon,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-26T16:41:01Z,1430066461,55338b2f160ba0a8288b48f3
F,20,Alessandra,TRUE,TRUE,TRUE,CH,Wilderswil,Meiringen,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-07T22:34:20Z,1428446060,5431be071a0ba02a268b45ca
F,21,Jasi,FALSE,FALSE,TRUE,CH,Wohlen,Wohlen (AG),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-08T14:14:40Z,1428502480,539e0993140ba0c6538b4d1d
F,20,Mina Twiinkie,TRUE,FALSE,FALSE,CH,Châtelaine,Bernex,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-07T12:08:12Z,1428408492,55103526c96da19c3a8b4599
F,24,tine,TRUE,TRUE,TRUE,DE,Trier,Trier,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:57:41Z,1428332261,54cf1782150ba0684b8b4929
F,22,Marie,TRUE,TRUE,FALSE,CH,Yverdon-les-Bains,Yverdon-les-Bains,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-24T21:26:29Z,1429910789,52cb1882150ba02455dea25e
F,20,jasi__,TRUE,FALSE,FALSE,CH,Interlaken,Interlaken,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:26:02Z,1428330362,5509adbe150ba0001c8b4a12
F,20,SteLLa.'🌟,FALSE,TRUE,FALSE,CH,Burgdorf,Zollikofen,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-26T11:47:02Z,1430048822,5533f5d1e96da194688b491f
F,25,Särä,FALSE,TRUE,FALSE,CH,Thun,Bern,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-08T15:06:01Z,1428505561,5505fafec56da1a4658b4aaf
F,21,Aless_,TRUE,TRUE,TRUE,CH,Aarau,Bolligen Dorf,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T13:33:01Z,1428327181,551c7398ca6da10a828b46f3
F,22,Lena,TRUE,TRUE,FALSE,DE,Haßloch,Haßloch,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:25:42Z,1428330342,54fdf26ac86da1167e8b467c
F,24,Tania,FALSE,FALSE,TRUE,CH,Neumünchenstein,Basel,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T13:39:49Z,1428327589,54948063170ba080248b4c22
F,25,Catch,FALSE,TRUE,FALSE,CH,Zürich,Zürich,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-26T08:06:06Z,1430035566,53d7e1f6c46da16c678b4fc2
F,22,Raffaela,TRUE,TRUE,TRUE,CH,Rudolfstetten-Friedlisberg,Dietikon,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,2015-04-26T11:32:05Z,1430047925,551eb3ca086ea1ab838b4749
F,23,Mchen,TRUE,TRUE,TRUE,DE,Offenbach am Main,Offenbach am Main,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-19T11:48:38Z,1429444118,53ef81a1c76da1f03a8b4c05
F,19,-jassi-,TRUE,TRUE,TRUE,DE,Darmstadt,Aarburg,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T15:32:32Z,1428334352,52d68aee1b0ba00c4835637a
F,24,susi,FALSE,TRUE,FALSE,CH,Zürich,Glattbrugg,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-08T15:20:18Z,1428506418,54f45c6fe86da13d3e8b4619
F,23,Isabella🌹,TRUE,TRUE,FALSE,DE,Lahr/Schwarzwald,Lahr/Schwarzwald,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-27T19:39:40Z,1430163580,53f07480e96da1cb918b456f
F,21,Charlyne,TRUE,FALSE,FALSE,CH,Bâle,Aigle,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-06T16:52:47Z,1428339167,52d90759190ba07a1ea28524
F,19,chätzli,FALSE,TRUE,FALSE,CH,Zürichhorn,Sursee,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T15:06:45Z,1428332805,551d9a52c66da1fc338b4a77
F,26,beautysummer,TRUE,FALSE,FALSE,DE,Köln,Frankfurt am Main,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T16:03:00Z,1428336180,55172ff5c76da1aa338b4ed3
F,20,pia.t,TRUE,TRUE,TRUE,DE,Waldshut-Tiengen,Eisenbach (Hochschwarzwald),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-08T11:40:35Z,1428493235,550bdf77e86da1562c8b4e5c
F,25,Svennipenny,TRUE,TRUE,FALSE,DE,Mainz,Mainz,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-27T19:40:44Z,1430163644,54f4d328c86da14e868b4ba1
F,22,daisy,TRUE,TRUE,TRUE,LI,Gamprin,Sennwald,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T16:10:58Z,1428336658,551c558f1b0ba0ab248b4674
F,22,Jamiie,TRUE,TRUE,FALSE,CH,La Tour-de-Peilz,La Tour-de-Peilz,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-03-26T21:50:33Z,1427406633,551332d9086ea1e4488b4693
F,19,✨👑✨👑✨👑✨,TRUE,FALSE,FALSE,DE,Frankfurt am Main,Frankfurt am Main,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:26:03Z,1428330363,54fcba4ee56da1ad198b4570
F,24,Marine,TRUE,TRUE,TRUE,FR,Le Chable,Beaumont,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-06T11:33:19Z,1428319999,52e67ac9190ba0c42fd2bf67
F,19,Jenny,TRUE,TRUE,TRUE,DE,Freiburg im Breisgau,Freiburg im Breisgau,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-25T23:04:29Z,1430003069,552ae5951c0ba0e8048b4614
F,24,LuLu,TRUE,TRUE,TRUE,DE,Pforzheim,Pforzheim,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T15:57:11Z,1428335831,54ad746a086ea1532e8b4cfc
F,22,stefanie shoco,TRUE,TRUE,TRUE,ES,Barcelona,Pforzheim,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2015-04-06T16:00:48Z,1428336048,54f718e7cb6da1180b8b45f4
F,21,Alisa,TRUE,FALSE,FALSE,DE,Saarlouis,Saarlouis,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:54:04Z,1428332044,550c7be1190ba0112d8b473e
F,23,Sun,TRUE,TRUE,TRUE,CH,Chur,Chur,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2015-04-06T16:01:54Z,1428336114,551bd180076ea182468b47c4
F,24,Tania,TRUE,TRUE,TRUE,CH,Fribourg,Sankt Ursen,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-01T12:39:39Z,1427891979,5517229fe86da1b25a8b4aad
F,25,Lea,TRUE,TRUE,TRUE,DE,Schopfheim,Schopfheim,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T09:19:12Z,1428311952,52ef765c190ba0dd50bcc143
F,21,xGiiNaax,FALSE,TRUE,FALSE,DE,Frankfurt am Main,Offenbach am Main,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:52:46Z,1428331966,550743f0c96da120988b45ee
F,25,steffi☆,TRUE,FALSE,FALSE,DE,Wehr,Wehr,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-26T11:12:12Z,1430046732,54e60ee31c0ba0e29f8b4d2e
F,21,oceane,TRUE,TRUE,FALSE,FR,Ambérieu-en-Bugey,Lyon,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-03-30T03:36:14Z,1427686574,54566c12e96da15c818b498c
F,23,Shake,FALSE,TRUE,FALSE,DE,Worms,Worms,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T16:02:32Z,1428336152,5487046e180ba0e07b8b45e8
F,22,Natha_lie,FALSE,TRUE,FALSE,DE,Waldkirch,Waldkirch,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-26T10:27:11Z,1430044031,52f40212150ba0c771391165
F,25,aivil23,TRUE,TRUE,TRUE,CH,Romanshorn,Romanshorn,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T16:05:27Z,1428336327,5517df4d1c0ba09c458b4575
F,24,AlleFarben,TRUE,TRUE,TRUE,CH,Luzern,Luzern,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-26T05:56:12Z,1430027772,553c3f951a0ba0a6458b4cca
F,22,xoxo,TRUE,TRUE,TRUE,CH,Zürich,Zürich,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-26T11:41:00Z,1430048460,54a7cfe0c96da162728b4ca0
F,26,J.L.O,TRUE,TRUE,TRUE,DE,Stuttgart,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T15:58:02Z,1428335882,52f7b079150ba0bf72446df8
F,25,x1234567890,TRUE,TRUE,TRUE,CH,Luzern,Luzern,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-26T18:52:35Z,1430074355,53e66949cb6da17e018b46d8
F,19,jennyyourjewel_,TRUE,FALSE,FALSE,CH,Derendingen,Derendingen,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-15T06:37:58Z,1429079878,54e36c0a0b6ea1f4608b4868
F,24,Grml,TRUE,TRUE,FALSE,DE,Stuttgart,Walldorf,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-27T19:24:18Z,1430162658,54c7ef2c140ba07e4e8b4c76
F,21,Melli,TRUE,TRUE,TRUE,DE,Bad Waldsee,Reute,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:53:33Z,1428332013,54d031d2ca6da13b0b8b4e64
F,21,lariissa,TRUE,FALSE,FALSE,CH,Suhr,Suhr,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-26T08:48:34Z,1430038114,552a9c330a6ea1ed068b469d
F,23,Bjkdemir,TRUE,FALSE,FALSE,FR,Montréal-la-Cluse,Bellignat,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-03-26T21:40:26Z,1427406026,
F,23,Jerryna Louisa Lou,TRUE,TRUE,FALSE,NL,Amsterdam,Zug,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-27T19:27:46Z,1430162866,552e0677180ba0084b8b4aec
F,21,Gita,TRUE,TRUE,FALSE,CH,Binningen,Binningen,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-22T19:53:31Z,1429732411,552d96931c0ba0a02f8b45a4
F,21,nathalie.,FALSE,TRUE,FALSE,DE,Köln,Köln,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:53:56Z,1428332036,54c3f42bc56da15e0a8b48b5
F,23,Rara,FALSE,FALSE,FALSE,CH,Luzern (Schweiz),Montreux,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-05-02T15:33:45Z,1430580825,53d00f4bc56da1dc5e8b460d
F,21,Vivi,TRUE,TRUE,TRUE,CH,Zürich,Niederhasli,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-26T11:27:49Z,1430047669,55106ec90a6ea115268b4a12
F,23,Valeria,FALSE,TRUE,FALSE,CH,Zürich,Zürich,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-26T11:34:45Z,1430048085,54a56a911c0ba0719c8b499c
F,20,Amira,FALSE,TRUE,FALSE,DE,Freiburg im Breisgau,Freiburg,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2015-04-08T10:00:38Z,1428487238,551fcedb0a6ea198778b491d
F,22,Sara,TRUE,TRUE,FALSE,CH,Genève,Genève,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-18T19:38:31Z,1429385911,54f44fc9ea6da1d9518b4694
F,21,Anaïs,TRUE,TRUE,FALSE,CH,Begnins,La Cézille,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-26T12:50:24Z,1430052624,551f0c5ac96da182028b483a
F,22,Kathi Zimtstern,FALSE,FALSE,FALSE,DE,Heidelberg (Baden-Württemberg),Heidelberg (Baden-Württemberg),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:53:12Z,1428331992,55160f7de66da118148b458c
F,24,adeline,FALSE,FALSE,FALSE,FR,Grenoble (Rhône-Alpes),La Bastide-de-Bousignac,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-25T03:00:17Z,1429930817,545e2fc9c56da1154e8b482d
F,19,Roos,FALSE,TRUE,FALSE,CH,Basel,Bazel,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2015-04-08T12:54:17Z,1428497657,552073edc96da1434b8b484d
F,22,Einzigartig,TRUE,TRUE,TRUE,CH,Subingen,Subingen,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T12:47:22Z,1428324442,530271e4c56da147130b6fc6
F,22,Caroline,TRUE,TRUE,TRUE,CH,Dietikon,Dietikon,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T16:36:02Z,1428338162,54fe189c0a6ea1e1078b4ae3
F,22,Chiara,TRUE,FALSE,FALSE,IT,Ghemme,Ghemme,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2015-04-13T01:02:02Z,1428886922,552b13e4190ba0782c8b48c4
F,23,Caro,TRUE,TRUE,FALSE,FR,Belleville,Genouilleux,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-05-03T02:40:39Z,1430620839,553ead34cb6da1116a8b45c0
F,25,Dany,TRUE,TRUE,FALSE,IT,Castelletto sopra Ticino,Castelletto sopra Ticino,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2015-04-26T11:41:40Z,1430048500,5306affacb6da1c0418b47b7
F,20,.xD.,TRUE,FALSE,FALSE,CH,Stans,Stans,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-26T11:24:10Z,1430047450,5517d865c86da164568b4b4f
F,21,joaaana,TRUE,FALSE,FALSE,CH,Herisau,Wollerau,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-25T06:52:16Z,1429944736,553385dbea6da1cf1a8b49e3
F,19,Naathy,TRUE,TRUE,TRUE,CH,Roggwil (BE),Roggwil (BE),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-08T09:46:16Z,1428486376,54ef7c2e0a6ea14d6c8b47c5
F,20,Chris,FALSE,TRUE,FALSE,CH,Hünenberg See,Cham,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2015-04-06T07:59:25Z,1428307165,53f3bf59c76da189028b4866
F,19,Sarah,TRUE,TRUE,FALSE,FR,Marthod,Marthod,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-19T05:59:31Z,1429423171,54c949320b6ea103808b4653
F,19,Samira,TRUE,TRUE,TRUE,CH,Bern,Münchenbuchsee,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T11:15:41Z,1428318941,54056853c96da17d648b45ca
F,19,Sarah,TRUE,TRUE,TRUE,FR,Orgon,Orgon,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-06T14:25:46Z,1428330346,
F,21,MaritAl,TRUE,TRUE,FALSE,CH,Olten,Ruhbank,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:16:57Z,1428329817,551047c5170ba00c4a8b46a2
F,20,Savi,TRUE,TRUE,FALSE,CH,Courtelary,La Chaux-de-Fonds,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-07T02:40:26Z,1428374426,55201af3170ba000718b4585
F,22,alexës,TRUE,TRUE,TRUE,CH,Zürich,Basel,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-26T00:02:50Z,1430006570,54a0758b150ba0f4458b4738
F,19,mimi,TRUE,TRUE,TRUE,CH,Neuchâtel,Faoug,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-26T08:34:38Z,1430037278,5502dd6f0a6ea1841b8b48a1
F,26,Yasemin,TRUE,TRUE,TRUE,DE,Bad Waldsee,Bad Waldsee,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T16:13:50Z,1428336830,55082b00cc6da1bc5e8b458e
F,20,muffin,TRUE,TRUE,TRUE,CH,Zürich,Zürich,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-26T10:38:39Z,1430044719,53ef12c1170ba083518b4794
F,20,Belinda Coralie,TRUE,TRUE,TRUE,CH,Zürich,Hargelsberg,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-19T03:48:37Z,1429415317,551057361c0ba0b32d8b4574
F,20,Mia,TRUE,TRUE,TRUE,CH,Basel ,Basel,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-08T06:37:32Z,1428475052,53121eabc76da1b9558b46be
F,19,Laura,TRUE,TRUE,FALSE,CH,Morges,Morges,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-07T10:03:55Z,1428401035,53f254c4c46da1fa7a8b4c0c
F,21,Federica kikka,TRUE,TRUE,FALSE,IT,Siziano,Siziano,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2015-04-06T14:57:30Z,1428332250,5520607fc46da120478b4738
F,21,Natacha,FALSE,TRUE,FALSE,FR,Strasbourg,Thaon-les-Vosges,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-05T00:00:13Z,1428192013,53139ad3140ba06e068b6eba
F,23,Marie,FALSE,TRUE,FALSE,DE,Frankfurt am Main (Hessen),Offenbach am Main,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T16:10:39Z,1428336639,54afd84cc96da1100a8b468a
F,22,Alex,TRUE,TRUE,FALSE,FR,Cormatin,Cortevaix,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-26T11:38:24Z,1430048304,55096318160ba0077b8b493c
F,20,Megane,TRUE,FALSE,FALSE,FR,Lyon,Lyon,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-03-31T19:10:32Z,1427829032,547e38baca6da1f0388b4db3
F,22,aby92,TRUE,FALSE,FALSE,CH,Winterthur,Illnau-Effretikon,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-07T19:05:25Z,1428433525,54da7b32cb6da14c1c8b4694
F,19,iris,TRUE,TRUE,FALSE,CH,Zofingen,Strengelbach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T15:34:15Z,1428334455,543851e0160ba0f76d8b46f2
F,20,Vivien,FALSE,FALSE,TRUE,DE,Senden,Senden,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:23:33Z,1428330213,5509dc79c56da1f6488b4810
F,20,Señorita 💋,TRUE,TRUE,TRUE,CH,Morges,Saint-Livres,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-26T10:27:18Z,1430044038,553cbdbc066ea184388b465d
F,21,GanjaAdler,TRUE,TRUE,FALSE,DE,Bad Homburg (Hessen),Oberursel (Taunus),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T14:49:10Z,1428331750,55104a971b0ba0cc148b4624
F,26,Zoè,TRUE,FALSE,FALSE,CH,Zürich,Neuenhof,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T16:11:19Z,1428336679,
F,22,Fabii.,TRUE,TRUE,TRUE,DE,Döhlau,Müllheim,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-27T19:28:50Z,1430162930,54a5ba6ec86da198158b47ec
F,20,sto,TRUE,FALSE,FALSE,CH,Lausanne,Puidoux,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-24T18:45:19Z,1429901119,54d7ecb51a0ba004798b4bd0
F,20,Laura,FALSE,FALSE,FALSE,CH,,Kallnach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-26T10:34:21Z,1430044461,545659b4cc6da137708b4585
F,25,Kathi,TRUE,TRUE,TRUE,DE,Freiburg im Breisgau,Neustadt,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-07T19:47:58Z,1428436078,54ff4f0ec96da171658b45f1
F,23,ENJOYER,FALSE,TRUE,FALSE,CH,Luzern,Root,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2015-04-25T22:26:53Z,1430000813,54194d521b0ba037108b4b93
F,22,s.....,TRUE,FALSE,FALSE,DE,Karlsruhe,Eggenstein-Leopoldshafen,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-27T19:39:27Z,1430163567,552a754e140ba03c188b4b19
F,19,Nedaaa,TRUE,FALSE,FALSE,CH,Berne,Berne,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2015-04-11T20:15:37Z,1428783337,551e3f09086ea132538b494e
F,23,aura,TRUE,TRUE,FALSE,CH,Trimbach,Bern,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T15:00:06Z,1428332406,54db8ee00a6ea1d76c8b47c5
F,22,caro1507,TRUE,TRUE,FALSE,LU,Luxembourg,Düdelingen,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T16:10:34Z,1428336634,545d3aa01a0ba0c7778b4e61
F,19,Tifannie,TRUE,TRUE,TRUE,CH,,Lausanne,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-17T22:31:45Z,1429309905,53ed4449170ba0513f8b47bb
F,23,Manuela Mancuso,TRUE,FALSE,FALSE,IT,Torino,Venaria Reale,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2015-03-30T20:18:06Z,1427746686,551830d91c0ba0265f8b457c
F,23,Andrea,TRUE,TRUE,TRUE,DE,Bruchsal,Forst,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T16:00:58Z,1428336058,547ba0a3c76da1671b8b462d
F,19,ॐ Klein Debby ॐ,TRUE,FALSE,FALSE,CH,Bern,Bern,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-26T01:03:14Z,1430010194,55237f7dca6da100948b4cea
F,19,nadiine*,FALSE,TRUE,FALSE,CH,Dürrenäsch,Dürrenäsch,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-26T18:37:38Z,1430073458,553cc561e86da12a588b49fd
F,20,Cátia,FALSE,FALSE,TRUE,CH,,Bière,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-07T08:44:54Z,1428396294,533867f3c46da1cf758b472c
F,24,Biene,TRUE,FALSE,FALSE,DE,Köln,Stuttgart,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-06T16:03:33Z,1428336213,54e7a200180ba026338b459a
F,19,Fux,TRUE,TRUE,FALSE,CH,Arni (AG),Arni (AG),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-26T09:29:46Z,1430040586,553686240b6ea1731a8b4aba
F,23,Mélanie,TRUE,TRUE,TRUE,FR,Saint-Genis-Laval,Saint-Genis-Laval,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-04-06T15:58:03Z,1428335883,5418c58b1b0ba01e798b4b2b
F,21,Bionda De,FALSE,FALSE,FALSE,IT,,Pralormo,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2015-04-25T22:33:02Z,1430001182,54a59dcae86da178188b4798
F,22,Nicole,FALSE,FALSE,FALSE,IT,Napoli,Villa del bosco,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2015-04-02T15:00:06Z,1427986806,5327646d180ba0ee018b4b9f
F,20,Morgane Trans,FALSE,TRUE,FALSE,FR,Dijon,Dijon,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-03-29T23:54:21Z,1427673261,5513e1dec66da1c9338b47c7
F,24,francy90,TRUE,TRUE,TRUE,IT,Vercelli,Quarona,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2015-04-25T15:48:56Z,1429976936,5328333ac96da1c9218b4b76
F,24,Ilenia,TRUE,TRUE,TRUE,IT,Fontaneto D'agogna,Fontaneto d'Agogna,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2015-04-25T13:13:25Z,1429967605,532887dcca6da1e3878b4b54
F,21,Dina Elmira,TRUE,FALSE,FALSE,CH,Bern,Langenthal,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-04T01:05:48Z,1428109548,551d5b53c56da12a3d8b4b00
F,24,Giulialunablu,TRUE,TRUE,TRUE,IT,Milano,Milano,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2015-04-06T14:57:11Z,1428332231,54ad938a190ba0544e8b4596
F,23,Germaine Amon,FALSE,TRUE,FALSE,IT,Torino,Torassi,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2015-04-26T06:21:14Z,1430029274,540c178ae96da160668b5136
F,25,Linda,TRUE,TRUE,TRUE,CH,Ruswil,Luzern,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-26T11:25:56Z,1430047556,55395b291b0ba0eb488b473a
F,24,spatz,TRUE,TRUE,TRUE,CH,,Reiden,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2015-04-25T15:47:56Z,1429976876,54303931c56da164468b4bd2
